id_producto;proveedor;categoria;nombre;ref_fabricante;ref_proveedor;stock;precio_venta;imagenes;descripcion
4602;2;30301;MAX638ACPA;4602;4602;4;7,12800;;CIRCUITO INTEGRADO DIL8
4603;2;30301;MAX638AEPA;4603;4603;125;8,06000;;CIRCUITO INTEGRADO DIL8
4604;2;0;5,6pF 50V 0603 NP0;4604;4604;3425;0,00800;;CHIP CONDENSADOR CERAMICO MULTICAPA
4605;2;30301;MAX667CPA;4605;4605;9;6,40000;;CIRCUITO INTEGRADO DIL8
4606;2;0;470nF 400V R-15;4606;4606;0;0,16794;;CONDENSADOR POLYESTER RADIAL
4607;2;30301;MAX690ACPA;4607;4607;12;6,73134;;CIRCUITO INTEGRADO DIL8
4608;2;30301;MAX690CPA+;4608;4608;57;3,20000;;CIRCUITO INTEGRADO DIL8
4609;2;0;TS53YL503MR10 50K;4609;4609;0;2,24000;;POTEN.SMD 5X6,5 R.2,3 MONOVUELTA
4610;2;0;MAX691ACPE+;4610;4610;0;5,80000;;CIRCUITO INTEGRADO DIL16
4611;2;30301;MAX691AEPE;4611;4611;73;6,52000;;CIRCUITO INTEGRADO DIL16
4612;2;30301;MAX691CPE;4612;4612;69;5,47484;;CIRCUITO INTEGRADO DIL16
4613;2;30301;MAX692ACPA;4613;4613;91;6,60000;;CIRCUITO INTEGRADO DIL8
4614;2;70104;46660;4614;4614;0;59,05800;;JUEGO DE 7 DESTOR.+BUSCA POLOS + 2 ALICA
4615;2;41314;FTSH-114-01-L-D;4615;4615;4;2,91900;;CONECTOR 1,27 2X14V MACHO RECTO C.I.
4616;2;30301;MAX705CPA+;4616;4616;50;1,06000;;CIRCUITO INTEGRADO DIL8
4617;2;91026;1206 1% 430R;4617;4617;3774;0,00962;;CHIP RESISTENCIA PELICULA SMD
4618;2;30301;MAX708TCPA;4618;4618;2;4,70000;;CIRCUITO INTEGRADO DIL8
4619;2;0;0402 5% 20K;4619;4619;0;0,08400;;CHIP RESISTENCIA PELICULA SMD
4620;2;30301;MAX7221CNG;4620;4620;29;13,77520;;CIRCUITO INTEGRADO DIL2403
4621;2;50604;KU-CRF125;4621;4621;5;34,12800;;BARRA CRAYOTHERM CONDUC.ELECT.CONDUC.TER
4622;2;30301;MAX734CPA;4622;4622;23;5,95002;;CIRCUITO INTEGRADO DIL8
4623;2;30301;MAX7427CUA;4623;4623;100;2,66850;;CIRCUITO INTEGRADO 8uMAX
4624;2;0;903-601J-71P;4624;4624;0;71,44000;;CONECTOR SMB 75R HE.CODO C.I.AMPHENOL
4625;2;91026;1206 1% 39R;4625;4625;32085;0,00962;;CHIP RESISTENCIA PELICULA SMD
4626;2;30301;MAX765CPA;4626;4626;21;6,13032;;CIRCUITO INTEGRADO DIL8
4627;2;30301;MAX766CPA;4627;4627;10;5,46922;;CIRCUITO INTEGRADO DIL8
4628;2;0;1051016001 (1-10);4628;4628;0;0,80072;;TIRA ZB 6,2mm 1-10
4629;2;0;TY-403P;4629;4629;0;6,84000;;TRANSFORMADOR AUDIO 600R 1,25X0,815X0,53
4630;2;30301;MAX8211CPA;4630;4630;35;3,00000;;CIRCUITO INTEGRADO DIL8
4631;2;0;DF12C(3.0)-20DS-0.5V;4631;4631;0;1,07800;;CONECTOR P/0,50 RECTANGULAR SMT 20V HE.
4632;2;91026;1206 1% 43R;4632;4632;24645;0,00962;;CHIP RESISTENCIA PELICULA SMD
4633;2;0;409906;4633;4633;0;7,40000;;TRANS.ENCAP.CROVISA 9V 0,6VA
4634;2;30301;MAX924CPE;4634;4634;64;5,80000;;CIRCUITO INTEGRADO DIL16
4635;2;0;BUV98AV;4635;4635;0;89,52000;;TRANSISTOR NPN 450V 30A ISOTOPO
4636;2;0;12.350/12/0,2;4636;4636;0;0,16200;;LAMPARA ROSCA E10 12V 200mA 2,4W
4637;2;0;43025-0600;4637;4637;0;0,41500;;CONECTOR MICROFIT 3.0 2X3 MACHO MOLEX
4638;2;0;HS10 6,8R 10W 5%;4638;4638;0;4,74000;;RESISTENCIA BOBINADA ALUMINIO
4639;2;0;470nF 16V 1206 X7R;4639;4639;2355;0,04400;;CHIP CONDENSADOR CERAMICO MULTICAPA
4640;2;0;XD010-22S-D2F;4640;4640;0;141,00000;;MODULO AMPLIFICADOR POTENCIA SIRENZA 10W
4641;2;91026;1206 1% 390R;4641;4641;32800;0,00962;;CHIP RESISTENCIA PELICULA SMD
4642;2;30301;MC1327;4642;4642;78;1,20202;;CIRCUITO INTEGRADO DIL14
4643;2;91026;1206 1% 806R;4643;4643;9900;0,00962;;CHIP RESISTENCIA PELICULA SMD
4644;2;0;MC1403AU;4644;4644;0;5,40910;;CIRCUITO INTEGRADO DIL8
4645;2;30301;MC1408;4645;4645;91;1,85112;;CIRCUITO INTEGRADO DIL16
4646;2;91026;1206 1% 910R;4646;4646;8345;0,00962;;CHIP RESISTENCIA PELICULA SMD
4647;2;91026;1206 1% 237K;4647;4647;29965;0,00962;;CHIP RESISTENCIA PELICULA SMD
4648;2;0;ASV-11.0592MHZ-EJ-T;4648;4648;0;2,72000;;CHIP OSCILADOR CUARZO 7X5X1,8 (3,3V)
4649;2;91026;1206 1% 390K;4649;4649;26660;0,00962;;CHIP RESISTENCIA PELICULA SMD
4650;2;0;MC14499P;4650;4650;0;1,50000;;CIRCUITO INTEGRADO DIL18
4651;2;30301;MC1455P1;4651;4651;27;0,12020;;CIRCUITO INTEGRADO DIL8
4652;2;30301;MC1458P;4652;4652;444;0,26444;;CIRCUITO INTEGRADO DIL8
4653;2;30301;MC1463G;4653;4653;244;4,20708;;CIRCUITO INTEGRADO TO5
4654;2;0;HS25 270R 25W 5%;4654;4654;0;2,50000;;RESISTENCIA BOBINADA ALUMINIO
4655;2;30301;MC146818P;4655;4655;40;3,42576;;CIRCUITO INTEGRADO DIL2406
4656;2;30301;MC1469G;4656;4656;46;0,70920;;CIRCUITO INTEGRADO TO99
4657;2;30301;MC1496G;4657;4657;48;0,70920;;CIRCUITO INTEGRADO TO99
4658;2;80303;ST/UPC 3000u 1,5mts.;4658;4658;12;15,58000;;LATIGUILLO F.O.MONOFIBRA MONOMODO 9/125
4659;2;30301;MC1496P;4659;4659;31;0,81400;;CIRCUITO INTEGRADO DIL14
4660;2;91021;0402 5% 33R;4660;4660;4250;0,00542;;CHIP RESISTENCIA PELICULA SMD
4661;2;50604;KU-CR125;4661;4661;1;34,12800;;BARRA CRAYOTHERM AISLAN.ELECT.CONDUC.TER
4662;2;0;0402 1% 4,99K;4662;4662;0;0,09200;;CHIP RESISTENCIA PELICULA SMD
4663;2;0;TNY268P;4663;4663;0;3,64000;;CIRCUITO INTEGRADO DIL8
4664;2;30301;MC1733;4664;4664;24;2,88486;;CIRCUITO INTEGRADO DIL14
4665;2;30301;MC1748;4665;4665;577;0,37864;;CIRCUITO INTEGRADO DIL8
4666;2;30301;MC1810;4666;4666;2;2,87284;;CIRCUITO INTEGRADO DIL14
4667;2;30301;LM3302N/MC3302N;4667;4667;0;0,50000;;CIRCUITO INTEGRADO DIL14
4668;2;0;2-1437719-1/T01-0550;4668;4668;0;21,88000;;CONECTOR CIRCULAR SUBM.TRIAD 01 M.05V
4669;2;30301;MC33064P5;4669;4669;13;0,48406;;CIRCUITO INTEGRADO TO92
4670;2;30301;MC33078P;4670;4670;188;0,41800;;CIRCUITO INTEGRADO DIL8
4671;2;30302;LP2980AIM5-3,3;4671;4671;68;0,29200;;CHIP CIR.INTEGR.SOT23/5
4672;2;30301;MC33171P;4672;4672;179;0,72122;;CIRCUITO INTEGRADO DIL8
4673;2;30301;MC33204P;4673;4673;114;0,82000;;CIRCUITO INTEGRADO DIL14
4674;2;0;MSTB 2,5/2-G-5,08;4674;4674;0;0,45100;;REGLETA ENCHUFABLE 5,08 2V MA.CO.ABIERTO
4675;2;30301;MC3340;4675;4675;1;2,84880;;CIRCUITO INTEGRADO DIL8
4676;2;30301;MC3346;4676;4676;20;1,02172;;CIRCUITO INTEGRADO DIL14
4677;2;30301;MC3357;4677;4677;18;3,10122;;CIRCUITO INTEGRADO DIL16
4678;2;0;4802.2330;4678;4678;0;5,90000;;JACK 3,5 ESTEREO HEMBRA CODO C.I.
4679;2;50103;M24080221;4679;4679;1;3,94000;;CAJA PLAST.MAND.72,1X31,8X14,7-1 BOTON
4680;2;30301;MC34004P;4680;4680;463;0,96162;;CIRCUITO INTEGRADO DIL14
4681;2;30301;MC3403P;4681;4681;9;0,54092;;CIRCUITO INTEGRADO DIL14
4682;2;30301;MC34063AP1;4682;4682;12;0,60000;;CIRCUITO INTEGRADO DIL8
4683;2;30301;MC34064P5/TL7757CLP;4683;4683;278;0,34200;;CIRCUITO INTEGRADO TO92
4684;2;30301;MC34072P;4684;4684;12;1,56264;;CIRCUITO INTEGRADO DIL8
4685;2;0;BZM55C12-TR;4685;4685;0;0,06000;;CHIP DIODO ZENER 0,5W 51V DO213AA
4686;2;0;MC34167TG;4686;4686;0;4,90000;;CIRCUITO INTEGRADO TO220
4687;2;30301;MC34184;4687;4687;50;0,98470;;CIRCUITO INTEGRADO DIL8
4688;2;30301;MC3423P1;4688;4688;70;0,88950;;CIRCUITO INTEGRADO DIL8
4689;2;30301;MC3446;4689;4689;55;2,66850;;CIRCUITO INTEGRADO DIL16
4690;2;0;MC3486;4690;4690;0;0,85344;;CIRCUITO INTEGRADO DIL16
4691;2;0;0402 1% 820R;4691;4691;0;0,06000;;CHIP RESISTENCIA PELICULA SMD
4692;2;0;CA2040G;4692;4692;0;55,02000;;CAJA PLASTICO 320X270X40 GRIS
4693;2;0;2512 1% 3K;4693;4693;0;0,46000;;CHIP RESISTENCIA PELICULA SMD
4694;2;0;HS75 50R 75W;4694;4694;0;6,78000;;RESISTENCIA BOBINADA ALUMINIO
4695;2;0;MC4741CP;4695;4695;0;0,71638;;CIRCUITO INTEGRADO DIL14 QUAD MC1741
4696;2;110602;BAS316/1SS355;4696;4696;1808;0,02600;;CHIP DIODO CONMUTACION SOD323
4697;2;91033;2010 5% 560K;4697;4697;8000;0,02980;;CHIP RESISTENCIA PELICULA SMD
4698;2;91033;2010 5% 27R;4698;4698;4000;0,02980;;CHIP RESISTENCIA PELICULA SMD
4699;2;30301;MC7805BT TO220 5V 1A;4699;4699;151;0,25160;;CIRCUITO INTEGRADO REGULADOR POSITIVO IN
4700;2;0;MC78T05CT 5V 3A TO22;4700;4700;0;0,72964;;CIRCUITO INTEGRADO REGULADOR POSITIVO
4701;2;30301;MC78T12CT 12V 3A TO2;4701;4701;34;0,50000;;CIRCUITO INTEGRADO REGULADOR POSITIVO
4702;2;30301;MC858;4702;4702;58;1,79306;;CIRCUITO INTEGRADO DIL14
4703;2;30301;MCC670;4703;4703;4;0,00000;;CIRCUITO INTEGRADO DIL8
4704;2;30301;MCC671;4704;4704;10;1,81506;;CIRCUITO INTEGRADO DIL8
4705;2;0;TCSD-10-D-03.00-01;4705;4705;0;11,00000;;CONEXION 2,00 2X10XHE.IDC 3 PUL.SAMTEC
4706;2;30301;MCP2510IP;4706;4706;22;6,19042;;CIRCUITO INTEGRADO DIL18
4707;2;0;LP38690DT2.5;4707;4707;0;2,74000;;CHIP CIR.INTEGR.TO252
4708;2;30301;MEB2636;4708;4708;13;3,50342;;CIRCUITO INTEGRADO DIL40
4709;2;30301;MEM520;4709;4709;14;2,17566;;CIRCUITO INTEGRADO TO99
4710;2;30301;MEM564;4710;4710;79;2,09152;;CIRCUITO INTEGRADO TO72
4711;2;30301;MEM711;4711;4711;6;0,60102;;CIRCUITO INTEGRADO TO72
4712;2;30301;MEM780;4712;4712;6;0,60102;;CIRCUITO INTEGRADO DIL14
4713;2;30301;MEM855;4713;4713;3;0,60102;;CIRCUITO INTEGRADO DIL14
4714;2;30301;MF10CCN;4714;4714;50;5,88992;;CIRCUITO INTEGRADO DIL20
4715;2;0;0809955:0091 (91-100;4715;4715;0;0,77606;;TIRA ZACK ROTULAR ZB/ZBF LONGIT.(10 Uds)
4716;2;30301;MIC29312BT;4716;4716;1329;3,70000;;CIRCUITO INTEGRADO TO220/5
4717;2;11020110;IRFI540NPBF;4717;4717;346;1,01000;;TRANSISTOR N MOSFETS 100V 20A TO220FP
4718;2;30301;MK5089;4718;4718;72;6,10628;;CIRCUITO INTEGRADO DIL16
4719;2;30301;ML927DP;4719;4719;5;6,18298;;CIRCUITO INTEGRADO DIL8
4720;2;30301;ML928DP;4720;4720;10;11,33774;;CIRCUITO INTEGRADO DIL8
4721;2;30301;ML929DP;4721;4721;5;8,78752;;CIRCUITO INTEGRADO DIL8
4722;2;30301;MM5314;4722;4722;2;6,85154;;CIRCUITO INTEGRADO DIL2403
4723;2;0;ARV241/CAY16 180R 5%;4723;4723;5000;0,01860;;CHIP RED RESIST.4 R.8 P.1,6X3,2 CONVEXA
4724;2;0;I-2;4724;4724;0;16,50000;;KIT CEBEK TEMPORIZADOR UNIV.2Min./45Min.
4725;2;30301;MM5613;4725;4725;1;2,52426;;CIRCUITO INTEGRADO DIL14
4726;2;30301;MM58167BN;4726;4726;26;15,92682;;CIRCUITO INTEGRADO DIL2406
4727;2;30301;MM58274;4727;4727;4;11,77984;;CIRCUITO INTEGRADO DIL16
4728;2;30301;MM5837;4728;4728;104;2,38000;;CIRCUITO INTEGRADO DIL8
4729;2;0;12 Mhz HC49/USMX;4729;4729;1454;0,28000;;CHIP CRISTAL CUARZO 4,5X10,8X5
4730;2;30301;MP7545LN;4730;4730;3;18,03036;;CIRCUITO INTEGRADO DIL20
4731;2;30301;MPX100A;4731;4731;6;13,00000;;CIRCUITO INTEGRADO SENSOR PRESION
4732;2;91024;0805 1% 80,6R;4732;4732;9625;0,00962;;CHIP RESISTENCIA PELICULA SMD
4733;2;90603;4X10/RB59 12R 3W;4733;4733;49;0,26500;;RESISTENCIA BOB.VITRIFICADA 5,5X12
4734;2;91021;0402 5% 2,2K;4734;4734;6955;0,00542;;CHIP RESISTENCIA PELICULA SMD
4735;2;0;04.131/3;4735;4735;0;15,48000;;DESOLDADOR DE ESTAO
4736;2;0;RJHSE-5381;4736;4736;0;1,42600;;CONECTOR TELEF.8/8 RJ45 HEMBRA CODO C/TO
4737;2;0;MKS2656;4737;4737;0;0,29400;;CONECTOR 2,54 6V MACHO CODO STOCKO
4738;2;0;1206 1% 953R;4738;4738;0;0,00700;;CHIP RESISTENCIA PELICULA SMD
4739;2;0;CA947;4739;4739;0;2,05800;;CAJA MODULO INTERFACE INTERM.S/GUIA 20mm
4740;2;0;CA9450;4740;4740;0;0,25340;;CAJA MODULO INTERFACE PERNO ACO.LAR.MET.
4741;2;30301;MSM6926RS;4741;4741;4;11,59954;;CIRCUITO INTEGRADO TELEC.DIL2803
4742;2;0;ZXMP6A18KTC;4742;4742;0;1,88000;;CHIP TRANSISTOR P MOSFET 60V 4,3W DPak
4743;2;30301;MT3271BE;4743;4743;35;3,90658;;CIRCUITO INTEGRADO DIL8
4744;2;0;361190050000 5Vdc;4744;4744;0;2,04400;;RELE MI.CI 1 CON.10A 21,5X15,5X17,5
4745;2;90902;3214W-1-103E 10K;4745;4745;280;2,64000;;POTENCIOMETRO SMD 5,1X5,3X3,9 MULTIVUELT
4746;2;30301;MT8870DE;4746;4746;56;1,74000;;CIRCUITO INTEGRADO DIL18
4747;2;30301;MT8880CE1;4747;4747;5;5,88000;;CIRCUITO INTEGRADO DIL20
4748;2;0;LMV339IPW;4748;4748;0;1,42000;;CHIP CIR.INTEGR.TSSOP14 4,5X6,4X5,1 0,65
4749;2;0;XBP24-DMSIT-250;4749;4749;0;56,10000;;MODULO COMUNICACION ZIGBEE
4750;2;90901;T7YB/82PR/3329H/75H;4750;4750;670;0,38000;;POTEN.MONOVUELTA AJ.VERTICAL Y 7,00X6,00
4751;2;0;SN74HC541DW;4751;4751;0;1,10000;;CHIP CIR.INTEGR.SO20W 7,6X10,65X13 1,27
4752;2;0;50AC120A;4752;4752;0;85,00000;;MODULO RECTIFICADOR 50A 1200V
4753;2;0;.;4753;4753;0;0,09100;;ARTICULOS ANULADOS CON MOVIMIENTO ERROR
4754;2;0;.;4754;4754;0;0,26200;;ARTICULOS ANULADOS CON MOVIMIENTO ERROR
4755;2;50103;M24080223;4755;4755;2;4,00680;;CAJA PLAST.MAND.72,1X31,8X14,7-3 BOTONES
4756;2;0;NE5532;4756;4756;0;0,22400;;CIRCUITO INTEGRADO DIL8
4757;2;0;NE5533;4757;4757;0;1,83910;;CIRCUITO INTEGRADO DIL14
4758;2;30301;NE5534P;4758;4758;37;0,20000;;CIRCUITO INTEGRADO DIL8
4759;2;30301;NE5539;4759;4759;17;4,80810;;CIRCUITO INTEGRADO DIL14
4760;2;0;G3VM-351E 350Vac 120;4760;4760;0;3,10000;;CHIP RELE PHOTOMOS SO6 7,12X6,4X3,65
4761;2;30301;NE555N;4761;4761;216;0,12000;;CIRCUITO INTEGRADO DIL8
4762;2;30301;NE556N;4762;4762;77;0,20000;;CIRCUITO INTEGRADO DIL14
4763;2;0;11,0592 Mhz-EJ;4763;4763;0;5,40000;;CHIP OSCILADOR CUARZO 5X7X1,8
4764;2;0;.;4764;4764;0;0,11500;;ARTICULOS ANULADOS CON MOVIMIENTO ERROR
4765;2;100117;06.089/10;4765;4765;2;0,79200;;PORTAFUSIBLE CUCHILLA AEREO NEGRO C/CAB.
4766;2;0;AD-USB-IDSEATA;4766;4766;0;58,50000;;ADAPTAD.USB IDE 2,5/3,5 P.SATA 2,5/3,5 P
4767;2;30301;OM931;4767;4767;3;13,22226;;CIRCUITO INTEGRADO SIL9
4768;2;0;2512 1% 0,006R;4768;4768;0;0,56000;;CHIP RESISTENCIA PELICULA SMD
4769;2;30301;OP02CP;4769;4769;2;5,95002;;CIRCUITO INTEGRADO DIL8
4770;2;90901;T63XB/3266X/PV37X 1M;4770;4770;50;1,72000;;POTEN.MULTIV.AJ.LATER.Y 6,8X6,8X5mm
4772;2;30301;OP07CP;4772;4772;67;0,30800;;CIRCUITO INTEGRADO DIL8
4773;2;41320;5081106;4773;4773;68;0,18000;;CONECTOR 5,08 1X6V MACHO CODO POLARIZADO
4774;2;91023;0603 5% 10M;4774;4774;3900;0,00542;;CHIP RESISTENCIA PELICULA SMD
4775;2;0;PIC18F6622-I/PT;4775;4775;0;9,98000;;CHIP MICROCONTROLADOR 8 BITS TQFP64
4776;2;30301;OP227GY;4776;4776;23;18,10000;;CIRCUITO INTEGRADO DIL14
4777;2;0;SS8050CTA;4777;4777;0;0,46400;;TRANSISTOR NPN 25V 1,5A TO92
4778;2;91035;2512 5% 27R;4778;4778;250;0,07400;;CHIP RESISTENCIA PELICULA SMD
4779;2;0;HC49U 3,968 Mhz;4779;4779;200;0,47900;;CRISTAL CUARZO
4780;2;0;0903 296 6823 CL2;4780;4780;0;16,98000;;CONECTOR 41612 C 96V a+b+c HE.RE.SOLDAR
4781;2;0;0402 1% 11,8K;4781;4781;0;0,05940;;CHIP RESISTENCIA PELICULA SMD
4782;2;30301;P2401;4782;4782;14;7,25890;;CIRCUITO INTEGRADO DIL16
4783;2;30301;P2405;4783;4783;30;1,20202;;CIRCUITO INTEGRADO DIL16
4784;2;30301;P82B715P;4784;4784;30;5,20000;;CIRCUITO INTEGRADO DIL8
4785;2;0;ASFLMPC-50.000MHZ-LR;4785;4785;0;5,12000;;CHIP OSCILADOR CUARZO 3,2X2,5 50 Mhz.
4786;2;0;TC33B-1-103E 10K;4786;4786;0;0,70000;;POTEN.SMD MONOVUELTA
4787;2;0;C470-004;4787;4787;0;32,00000;;ADVANCED CARTUCHO 7,5X1,5 RECTO TTO.REFO
4788;2;30301;PBL3775N;4788;4788;17;5,64952;;CIRCUITO INTEGRADO DIL2204
4789;2;30301;PBL3780;4789;4789;4;16,31146;;CIRCUITO INTEGRADO DIL2204
4790;2;0;C470-003;4790;4790;0;32,00000;;ADVANCED CARTUCHO BISEL.7,5 RECTO TTO.RE
4791;2;30301;PBL3786/2;4791;4791;357;5,52932;;CIRCUITO INTEGRADO DIL2204
4792;2;20509;MBC3N;4792;4792;90;0,00000;;PUENTE HILO COBRE NEGRO 76,2mm
4793;2;9010203;39pF 50V COG  5%;4793;4793;1454;0,01400;;CONDENSADOR CERAMICO DISCO R.5
4794;2;30301;PC16550DN;4794;4794;2;7,03184;;CIRCUITO INTEGRADO DIL40
4795;2;0;BAT500 17X67 7/5A;4795;4795;0;6,24000;;BATERIA LITIO ION.RECARGABLE+CTO CONTR.
4796;2;30301;PCF8563P;4796;4796;37;2,33192;;CIRCUITO INTEGRADO DIL8
4797;2;30301;PCF8574AP;4797;4797;291;2,70456;;CIRCUITO INTEGRADO DIL16
4798;2;0;PCF8574P;4798;4798;0;2,70456;;CIRCUITO INTEGRADO DIL16
4799;2;30301;PCF8583P;4799;4799;51;2,53446;;CIRCUITO INTEGRADO DIL8
4800;2;30301;PCF8584P;4800;4800;37;5,97406;;CIRCUITO INTEGRADO DIL20
4801;2;0;PCF8591P;4801;4801;25;3,90658;;CIRCUITO INTEGRADO DIL16
4802;2;0;37.410;4802;4802;0;12,75000;;SELECTOR AUDIO VIDEO 3 CONECTOR
4803;2;40216;B33711;4803;4803;2;1,16000;;ADAPTADOR DB25 HEM.A DB25 HEM.
4804;2;0;1/4W 0,1% 24,9K;4804;4804;0;1,26000;;RESISTENCIA PELICULA METALICA 15ppm
4805;2;50705;LCA710/PVG612;4805;4805;6;5,00000;;RELE PHOTOMOS DIL6 60V 1A
4806;2;30301;RC4136N;4806;4806;0;0,58032;;CIRCUITO INTEGRADO DIL14
4807;2;0;564290120000 12Vdc;4807;4807;0;10,86300;;RELE IND.MI.2 CON.12A 27,7X20,7X36,8
4808;2;0;213289-2;4808;4808;0;96,42000;;CONECTOR SERIE M MACHO C.I.34V
4809;2;0;LM331AN;4809;4809;0;4,41260;;CIRCUITO INTEGRADO DIL8
4810;2;0;1uF 250V 2220 X7R;4810;4810;480;0,57000;;CHIP CONDENSADOR CERAMICO MULTICAPA
4811;2;9010507;100uF 25V D-8mm.;4811;4811;113;0,29140;;CHIP COND.ELCO C-E 6,2X8,3 85G
4812;2;30301;REF01CP;4812;4812;56;2,58000;;CIRCUITO INTEGRADO DIL8
4813;2;30301;REF02HPZ;4813;4813;102;3,20088;;CIRCUITO INTEGRADO DIL8
4814;2;30301;REF198GP;4814;4814;44;8,87094;;CIRCUITO INTEGRADO DIL8
4815;2;30301;S041P;4815;4815;19;1,06980;;CIRCUITO INTEGRADO DIL14
4816;2;0;TC4426EOA;4816;4816;0;1,64160;;CHIP CIR.INTEGR.SO8 4X6,2X5 1,27
4817;2;30301;SAA1024;4817;4817;1;5,46922;;CIRCUITO INTEGRADO DIL16
4818;2;30301;SAA1025;4818;4818;25;6,56306;;CIRCUITO INTEGRADO DIL16
4819;2;91026;1206 1% 383K;4819;4819;5000;0,00962;;CHIP RESISTENCIA PELICULA SMD
4820;2;30301;SAA1042;4820;4820;43;5,95002;;CIRCUITO INTEGRADO DIL12
4821;2;30301;SAA1059;4821;4821;74;2,78870;;CIRCUITO INTEGRADO DIL16
4822;2;30301;SAA1064 NXP;4822;4822;4;3,60600;;CIRCUITO INTEGRADO DIL2406
4823;2;0;CA941;4823;4823;0;2,99600;;CAJA MODULO INTERFACE LATERAL ALTO 60X73
4824;2;120110;35.065;4824;4824;2;8,02800;;SIRENA PIEZO BITONO 12V 56X61X85
4825;2;0;390pF 100V NP0;4825;4825;0;0,08600;;CONDENSADOR CERAMICO MULTICAPA R.2,5 5%
4826;2;0;LT1039ACN;4826;4826;0;10,80000;;CIRCUITO INTEGRADO DIL18
4827;2;30301;SAB8289IP;4827;4827;11;1,20202;;CIRCUITO INTEGRADO DIL20
4828;2;30301;SAD512;4828;4828;1;48,71804;;CIRCUITO INTEGRADO DIL16
4829;2;30301;SAJ110;4829;4829;176;2,16364;;CIRCUITO INTEGRADO DIL14
4830;2;30302;MAX208ECWG;4830;4830;30;8,00000;;CHIP CIR.INTEGR.SO24W 7,6X10,65X15,6
4831;2;30301;SAS560S;4831;4831;20;2,17746;;CIRCUITO INTEGRADO DIL16
4832;2;30301;SAS570;4832;4832;73;0,01202;;CIRCUITO INTEGRADO DIL16
4833;2;30301;SAS580;4833;4833;23;2,40404;;CIRCUITO INTEGRADO DIL18
4834;2;30301;SAS590;4834;4834;48;1,71060;;CIRCUITO INTEGRADO DIL18
4835;2;0;470nF 25V 0603 X7R;4835;4835;0;0,04800;;CHIP CONDENSADOR CERAMICO MULTICAPA
4836;2;0;AC-202ASTQWH;4836;4836;0;23,00000;;DISPLAY LCD ALFANU.20X2 BLA.C/L.NE37X116
4837;2;11020106;TIP112;4837;4837;130;0,28000;;TRANSISTOR DARLINGTON NPN 100V 2A TO220
4838;2;41330;BCECH381R03P/OQ03325;4838;4838;101;0,19964;;REGLETA ENCHUFABLE 3,81 3V MA.CO.CERRADO
4839;2;0;SDA4212;4839;4839;0;2,70456;;CIRCUITO INTEGRADO DIL8
4840;2;0;0805CS-820XJLC;4840;4840;0;0,12600;;CHIP INDUCTOR 0805 82nH 1,3X2,1
4841;2;30301;SG2524N;4841;4841;25;1,17798;;CIRCUITO INTEGRADO DIL16
4842;2;0;BCECH381R05P/OQ05325;4842;4842;0;0,00000;;REGLETA ENCHUFABLE 3,81 5V MA.CO.CERRADO
4843;2;30301;SG3524N;4843;4843;126;0,75800;;CIRCUITO INTEGRADO DIL16
4844;2;30301;SG3525AN;4844;4844;22;1,00000;;CIRCUITO INTEGRADO DIL16
4845;2;0;DS3231S  CARRETE;4845;4845;0;5,40000;;CHIP CIR.INTEGR.SO16 4X6,2X10 1,27
4846;2;30301;SG3731N;4846;4846;4;45,67692;;CIRCUITO INTEGRADO DIL16
4847;2;0;9921 009100;4847;4847;0;1,36980;;CABLE MULTICONDUCTOR 1V AWG22 BELDEN
4848;2;11010102;MTZJT-723.9B;4848;4848;7478;0,02000;;DIODO ZENER 0,5W 3,9V DO34 ROHM
4849;2;0;G-25;4849;4849;0;2,10000;;CAJA KEMO 72X50X21
4850;2;0;IXFK73N30;4850;4850;0;17,00000;;TRANSISTOR MOSFET CANAL N 300V 73A TO264
4851;2;30301;SL1430DP;4851;4851;18;2,31990;;CIRCUITO INTEGRADO DIL8
4852;2;30301;SL1431DP;4852;4852;32;3,42576;;CIRCUITO INTEGRADO DIL8
4853;2;30301;SL1432DP;4853;4853;20;3,57002;;CIRCUITO INTEGRADO DIL8
4854;2;0;P31110001;4854;4854;0;45,10800;;CAJA INSTRUMENTO S110 150X70X140
4855;2;50857;HP-25;4855;4855;70;0,06508;;TAPON PLASTICO TALADRO 25mm NEGRO
4856;2;0;SLB0587;4856;4856;0;24,50000;;CIRCUITO INTEGRADO DIL8
4857;2;0;4X10/RB59 56R 3W;4857;4857;0;0,99000;;RESISTENCIA BOB.VITRIFICADA 5,5X12
4858;2;0;SMBJ60A DO214AA;4858;4858;0;0,11600;;CHIP SUPR.TRAN.600W 60V UN.SMB 3,9X5,6
4859;2;30301;SN16848;4859;4859;133;1,28616;;CIRCUITO INTEGRADO DIL16
4860;2;30301;SN16975;4860;4860;3;0,68516;;CIRCUITO INTEGRADO DIL14
4861;2;30301;SN29764;4861;4861;35;1,14192;;CIRCUITO INTEGRADO DIL16
4862;2;30301;SN29767;4862;4862;410;0,00000;;CIRCUITO INTEGRADO DIL14
4863;2;30301;SN29770BN;4863;4863;347;0,01202;;CIRCUITO INTEGRADO DIL16
4864;2;30301;SN29771;4864;4864;200;1,43040;;CIRCUITO INTEGRADO DIL16
4865;2;30301;SN29772;4865;4865;17;1,29818;;CIRCUITO INTEGRADO DIL16
4866;2;30301;SN29791;4866;4866;20;2,57234;;CIRCUITO INTEGRADO DIL16
4867;2;30301;SN29861;4867;4867;3;1,35828;;CIRCUITO INTEGRADO DIL16
